Event,Execution Timestamp,Dissemination Time,Cleared,Collateralization,End-User Exception,Bespoke,Block/Off facility,Execution Venue,UPI,Product,Contract Type,Effective Date,Maturity Date,Upfront Payment,Upfront Payment Currency,Upfront Payment Date,Settlement Currency,Leg 1 Type,Leg 1 Fixed Rate,Leg 1 Floating Index,Leg 1 Designated Maturity,Leg 1 Spread,Leg 1 Day Count Convention,Leg 1 Notional,Leg 1 Notional Currency,Leg 1 Payment Frequency,Leg1 Reset Frequency,Leg 2 Type,Leg 2 Fixed Rate,Leg 2 Floating Index,Leg 2 Designated Maturity,Leg 2 Spread,Leg 2 Day Count Convention,Leg 2 Notional,Leg 2 Notional Currency,Leg 2 Payment Frequency,Leg 2 Reset Frequency,Embedded Option,Option Strike Price,Option Type,Option Family,Option Currency,Option Premium,Option Lockout Period,Option Expiration Date,Asset Class,Rpt ID,Prev Rpt ID,Future Value Notional,Contract Subtype,Leg1 Return Type,Leg2 Return Type,Vega Notional Amount,Leg1 Fixed Payment,Leg1 Fixed Payment currency,Leg2 Fixed Payment,Leg2 Fixed Payment currency,Leg1 Underlying Asset,Leg2 Underlying Asset,Settlement date,Submission event,action,amendmentIndicator,assetClass,blockTradeIndicator,cleared,customBasketIndicator,deliveryType,disseminationIdentifier,disseminationTimestamp,effectiveDate,embeddedOptionType,event,eventDateTime,executionDateTime,expirationDate,firstExerciseDate,instrumentType,leg1CallAmount,leg1CallCurrency,leg1EffectiveNotionalAmount,leg1FixedRateDayCount,leg1FloatingRateDayCount,leg1NotionalAmount,leg1NotionalCurrency,leg1NotionalEffectiveDate,leg1NotionalEndDate,leg1NotionalScheduleType,leg1PutAmount,leg1PutCurrency,leg1ResetFrequencyMultiplier,leg1SettlementCurrency,leg1SettlementLocation,leg1UnderlyingAssetOrContractType,leg2CallAmount,leg2CallCurrency,leg2EffectiveNotionalAmount,leg2FixedRateDayCount,leg2FloatingRateDayCount,leg2NotionalAmount,leg2NotionalCurrency,leg2NotionalEffectiveDate,leg2NotionalEndDate,leg2NotionalScheduleType,leg2PutAmount,leg2PutCurrency,leg2ResetFrequencyMultiplier,leg2SettlementCurrency,leg2SettlementLocation,leg2UnderlyingAssetOrContractType,nonStandardTermIndicator,optionExerciseFrequencyMultiplier,optionExerciseFrequencyPeriod,optionPremiumAmount,optionPremiumCurrency,optionStrikePrice,optionStrikePriceCurrency,optionStrikePriceNotation,optionStyle,optionType,originalDisseminationIdentifier,otherPaymentAmount,otherPaymentCurrency,otherPaymentType,packageIndicator,packageTransactionPrice,packageTransactionPriceCurrency,packageTransactionPriceNotation,packageTransactionSpread,packageTransactionSpreadCurrency,packageTransactionSpreadNotation,platformID,postPricedSwapIndicator,primeBrokerageTransactionIndicator,productCode,productCodeType,productName,returnTriggerType,sDRreceiptTimestamp,underlierExpirationDate,leg1FixedRatePaymentFrequencyMultiplier,leg1FixedRatePaymentFrequencyPeriod,leg1FloatingRatePaymentFrequencyMultiplier,leg1FloatingRatePaymentFrequencyPeriod,leg1QuantityUnit,leg1Spread,leg1SpreadCurrency,leg1SpreadNotation,leg1TotalNotionalQuantity,leg1UnderlierCurrency,leg1UnderlierID,leg1UnderlierIDSource,leg1UnderlierTenorMultiplier,leg1UnderlierTenorPeriod,leg2FixedRatePaymentFrequencyMultiplier,leg2FixedRatePaymentFrequencyPeriod,leg2FloatingRatePaymentFrequencyMultiplier,leg2FloatingRatePaymentFrequencyPeriod,leg2QuantityUnit,leg2Spread,leg2SpreadCurrency,leg2SpreadNotation,leg2TotalNotionalQuantity,leg2UnderlierCurrency,leg2UnderlierID,leg2UnderlierIDSource,leg2UnderlierTenorMultiplier,leg2UnderlierTenorPeriod,price,priceCurrency,priceNotation,priceUnit,leg1ResetFrequencyPeriod,leg2ResetFrequencyPeriod,optionExerciseEndDate
Swap Unwind,04/01/2021 20:46:40,04/01/2021 21:16:40,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,04/06/2021,0,,,USD,Equity,0,,5.075Y,0,,230000,USD,1M,,Float,0,US0001M,1.5722Y,0,,230000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11862522,,,,Total,,0.000000000000000,0,,0,,,,04/06/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Trade,04/01/2021 20:46:40,04/01/2021 21:16:40,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,800000,USD,1M,,Float,0,US0001M,5.075Y,0,,800000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11862523,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Trade,04/01/2021 20:46:41,04/01/2021 21:16:41,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,04/06/2021,0,,,USD,Equity,0,,5.075Y,0,,360000,USD,1M,,Float,0,US0001M,1.5722Y,0,,360000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11862524,,,,Total,,0.000000000000000,0,,0,,,,04/06/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swap Unwind,04/01/2021 20:46:41,04/01/2021 21:16:41,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,04/06/2021,0,,,USD,Equity,0,,5.075Y,0,,360000,USD,1M,,Float,0,US0001M,1.5722Y,0,,360000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11862525,,,,Total,,0.000000000000000,0,,0,,,,04/06/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Trade,04/01/2021 20:52:02,04/01/2021 21:22:02,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,390000,USD,1M,,Float,0,US0001M,5.075Y,0,,390000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11862526,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Partial Swap Unwind,04/01/2021 20:52:02,04/01/2021 21:22:02,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,340000,USD,1M,,Float,0,US0001M,5.075Y,0,,340000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11862527,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amendment,04/01/2021 20:58:55,04/01/2021 21:28:55,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,390000,USD,1M,,Float,0,US0001M,5.075Y,0,,390000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11862528,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Partial Swap Unwind,04/01/2021 21:56:37,04/01/2021 22:26:37,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,310000,USD,1M,,Float,0,US0001M,5.075Y,0,,310000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11862529,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Partial Swap Unwind,04/01/2021 21:56:37,04/01/2021 22:26:37,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,53000,USD,1M,,Float,0,US0001M,5.075Y,0,,53000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11862530,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Trade,04/01/2021 21:56:37,04/01/2021 22:26:37,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,360000,USD,1M,,Float,0,US0001M,5.075Y,0,,360000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11862531,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swap Unwind,04/01/2021 21:56:52,04/01/2021 22:26:52,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,04/06/2021,0,,,USD,Equity,0,,5.075Y,0,,800000,USD,1M,,Float,0,US0001M,1.5722Y,0,,800000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11862532,,,,Total,,0.000000000000000,0,,0,,,,04/06/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Increase,04/01/2021 21:56:52,04/01/2021 22:26:52,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,390000,USD,1M,,Float,0,US0001M,5.075Y,0,,390000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11862533,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Increase,04/01/2021 21:56:52,04/01/2021 22:26:52,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,410000,USD,1M,,Float,0,US0001M,5.075Y,0,,410000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11862534,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Trade,04/01/2021 21:57:26,04/01/2021 22:27:26,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,520000,USD,1M,,Float,0,US0001M,5.075Y,0,,520000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11862535,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Partial Swap Unwind,04/01/2021 21:57:26,04/01/2021 22:27:26,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,130000,USD,1M,,Float,0,US0001M,5.075Y,0,,130000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11862536,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Partial Swap Unwind,04/01/2021 21:57:26,04/01/2021 22:27:26,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,390000,USD,1M,,Float,0,US0001M,5.075Y,0,,390000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11862537,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swap Unwind,04/01/2021 21:57:35,04/01/2021 22:27:35,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,04/06/2021,0,,,USD,Equity,0,,5.075Y,0,,520000,USD,1M,,Float,0,US0001M,1.5722Y,0,,520000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11862538,,,,Total,,0.000000000000000,0,,0,,,,04/06/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Trade,04/01/2021 21:57:35,04/01/2021 22:27:35,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,520000,USD,1M,,Float,0,US0001M,5.075Y,0,,520000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11862539,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Partial Swap Unwind,04/01/2021 21:57:58,04/01/2021 22:27:58,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,38000,USD,1M,,Float,0,US0001M,5.075Y,0,,38000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11862540,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Partial Swap Unwind,04/01/2021 21:57:58,04/01/2021 22:27:58,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,270000,USD,1M,,Float,0,US0001M,5.075Y,0,,270000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11862541,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Trade,04/01/2021 21:57:58,04/01/2021 22:27:58,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,310000,USD,1M,,Float,0,US0001M,5.075Y,0,,310000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11862542,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swap Unwind,04/01/2021 21:58:21,04/01/2021 22:28:21,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,04/05/2021,0,,,USD,Equity,0,,5.075Y,0,,48000,USD,1M,,Float,0,US0001M,1.5694Y,0,,48000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11862543,,,,Total,,0.000000000000000,0,,0,,,,04/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Partial Swap Unwind,04/01/2021 21:58:21,04/01/2021 22:28:21,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,340000,USD,1M,,Float,0,US0001M,5.075Y,0,,340000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11862544,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Trade,04/01/2021 21:58:21,04/01/2021 22:28:21,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,390000,USD,1M,,Float,0,US0001M,5.075Y,0,,390000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11862545,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Partial Swap Unwind,04/01/2021 21:58:50,04/01/2021 22:28:50,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,70000,USD,1M,,Float,0,US0001M,5.075Y,0,,70000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11862546,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Partial Swap Unwind,04/01/2021 21:58:50,04/01/2021 22:28:50,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,160000,USD,1M,,Float,0,US0001M,5.075Y,0,,160000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11862547,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Increase,04/01/2021 21:58:50,04/01/2021 22:28:50,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,230000,USD,1M,,Float,0,US0001M,5.075Y,0,,230000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11862548,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Partial Swap Unwind,04/05/2021 13:36:10,04/05/2021 14:06:10,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,310000,USD,1M,,Float,0,US0001M,5.075Y,0,,310000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11862553,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Partial Swap Unwind,04/05/2021 13:36:10,04/05/2021 14:06:10,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,53000,USD,1M,,Float,0,US0001M,5.075Y,0,,53000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11862554,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Partial Swap Unwind,04/05/2021 13:37:16,04/05/2021 14:07:16,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,70000,USD,1M,,Float,0,US0001M,5.075Y,0,,70000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11862555,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Partial Swap Unwind,04/05/2021 13:37:16,04/05/2021 14:07:16,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,160000,USD,1M,,Float,0,US0001M,5.075Y,0,,160000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11862556,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Trade,04/05/2021 20:11:41,04/05/2021 20:41:41,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,5000000,USD,1M,,Float,0,US0001M,5.075Y,0,,5000000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11862557,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swap Unwind,04/05/2021 20:32:56,04/05/2021 21:02:56,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,04/07/2021,0,,,USD,Equity,0,,5.075Y,0,,5000000,USD,1M,,Float,0,US0001M,1.575Y,0,,5000000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11862558,,,,Total,,0.000000000000000,0,,0,,,,04/07/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Trade,04/05/2021 20:32:56,04/05/2021 21:02:56,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,5000000,USD,1M,,Float,0,US0001M,5.075Y,0,,5000000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11862559,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swap Unwind,04/05/2021 20:40:55,04/05/2021 21:10:55,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,04/07/2021,0,,,USD,Equity,0,,5.075Y,0,,5000000,USD,1M,,Float,0,US0001M,1.575Y,0,,5000000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11862560,,,,Total,,0.000000000000000,0,,0,,,,04/07/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Trade,04/05/2021 20:41:47,04/05/2021 21:11:47,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,5000000,USD,1M,,Float,0,US0001M,5.075Y,0,,5000000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11862561,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
